#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_103079428.1	403833.Pmob_0841	5.14e-247	680.0	COG1161@1|root,COG1161@2|Bacteria,2GCQ7@200918|Thermotogae	200918|Thermotogae	S	PFAM GTP-binding protein HSR1-related	-	-	-	ko:K06948	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1
WP_103079429.1	403833.Pmob_0842	4.38e-134	380.0	COG4869@1|root,COG4869@2|Bacteria,2GBXE@200918|Thermotogae	200918|Thermotogae	Q	Involved in 1,2-propanediol (1,2-PD) degradation by catalyzing the conversion of propanoyl-CoA to propanoyl-phosphate	-	-	2.3.1.8	ko:K15024	ko00430,ko00620,ko00640,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00720,map01100,map01120,map01200	M00579	R00230,R00921	RC00004,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000	-	-	-	PTAC
WP_103079430.1	403833.Pmob_0843	6.79e-182	507.0	COG1161@1|root,COG1161@2|Bacteria,2GCZ4@200918|Thermotogae	200918|Thermotogae	S	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity	-	GO:0003674,GO:0003824,GO:0003924,GO:0008150,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0022613,GO:0042254,GO:0044085,GO:0071840	-	ko:K14540	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1
WP_103079432.1	403833.Pmob_0845	3.03e-288	793.0	COG1480@1|root,COG1480@2|Bacteria,2GBY9@200918|Thermotogae	200918|Thermotogae	S	PFAM metal-dependent phosphohydrolase, HD sub domain	-	-	-	ko:K07037	-	-	-	-	ko00000	-	-	-	7TM-7TMR_HD,HD
WP_103079433.1	403833.Pmob_0846	1.38e-93	273.0	COG0319@1|root,COG0319@2|Bacteria,2GDAZ@200918|Thermotogae	200918|Thermotogae	J	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA	ybeY	-	-	ko:K07042	-	-	-	-	ko00000,ko03009	-	-	-	UPF0054
WP_103079434.1	403833.Pmob_0847	2.55e-288	788.0	COG4198@1|root,COG4198@2|Bacteria,2GC1X@200918|Thermotogae	200918|Thermotogae	S	PFAM uncharacterised conserved protein UCP033563	-	-	-	-	-	-	-	-	-	-	-	-	DUF1015
WP_103079435.1	403833.Pmob_0848	1.46e-114	330.0	COG2306@1|root,COG2306@2|Bacteria,2GE8N@200918|Thermotogae	200918|Thermotogae	S	Protein of unknown function (DUF402)	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079437.1	403833.Pmob_1150	6.5e-288	786.0	COG1894@1|root,COG1894@2|Bacteria,2GDXK@200918|Thermotogae	200918|Thermotogae	C	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region	-	-	1.6.5.3	ko:K00335	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	Complex1_51K,NADH_4Fe-4S
WP_103079438.1	403833.Pmob_1149	0.0	1109.0	COG3383@1|root,COG4624@1|root,COG3383@2|Bacteria,COG4624@2|Bacteria,2GCKS@200918|Thermotogae	200918|Thermotogae	C	iron hydrogenase, small subunit	-	-	1.6.5.3	ko:K00336	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	Fe_hyd_SSU,Fe_hyd_lg_C,Fer2_4,Fer4,Fer4_7,Fer4_9,NADH-G_4Fe-4S_3
WP_103079439.1	403833.Pmob_0850	2.63e-286	785.0	COG0642@1|root,COG2205@2|Bacteria,2GCX0@200918|Thermotogae	200918|Thermotogae	T	PFAM ATP-binding region, ATPase domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HAMP,HATPase_c,HisKA
WP_103079440.1	403833.Pmob_0851	1.5e-156	439.0	COG0745@1|root,COG0745@2|Bacteria,2GCWP@200918|Thermotogae	200918|Thermotogae	K	PFAM response regulator receiver	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg,Trans_reg_C
WP_103079441.1	403833.Pmob_0852	1.99e-262	721.0	COG0170@1|root,COG0344@1|root,COG0170@2|Bacteria,COG0344@2|Bacteria,2GE9C@200918|Thermotogae	200918|Thermotogae	I	Glycerol-3-phosphate acyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	G3P_acyltransf
WP_103079442.1	403833.Pmob_0853	0.0	912.0	COG1486@1|root,COG1486@2|Bacteria,2GDU7@200918|Thermotogae	200918|Thermotogae	G	PFAM glycoside hydrolase, family 4	-	-	3.2.1.22	ko:K07406	ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603	-	R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091	RC00049,RC00059,RC00451	ko00000,ko00001,ko01000	-	-	iLJ478.TM1068	Glyco_hydro_4,Glyco_hydro_4C
WP_103079444.1	403833.Pmob_0881	8.8e-53	166.0	COG1550@1|root,COG1550@2|Bacteria,2GDMA@200918|Thermotogae	200918|Thermotogae	S	Protein of unknown function (DUF503)	-	-	-	ko:K09764	-	-	-	-	ko00000	-	-	-	DUF503
WP_103079447.1	403833.Pmob_0840	8.78e-69	209.0	COG0599@1|root,COG0599@2|Bacteria,2GDK3@200918|Thermotogae	200918|Thermotogae	O	Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity	-	-	-	-	-	-	-	-	-	-	-	-	CMD
WP_103079449.1	403833.Pmob_0950	4.55e-105	304.0	COG1838@1|root,COG1838@2|Bacteria,2GD65@200918|Thermotogae	200918|Thermotogae	C	PFAM Fe-S type hydro-lyase tartrate fumarate beta region	-	-	4.2.1.2	ko:K01678	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	Fumerase_C
WP_103079450.1	403833.Pmob_0951	1.86e-184	515.0	COG1951@1|root,COG1951@2|Bacteria,2GC8E@200918|Thermotogae	200918|Thermotogae	C	TIGRFAM hydro-lyase, Fe-S type, tartrate fumarate subfamily, alpha subunit	-	-	4.2.1.2	ko:K01677	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	Fumerase
WP_103079451.1	403833.Pmob_1855	6.91e-116	337.0	2DQNC@1|root,337RT@2|Bacteria,2GDIJ@200918|Thermotogae	200918|Thermotogae	S	Domain of unknown function (DUF4895)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4895
WP_103079452.1	403833.Pmob_1855	1.19e-29	112.0	2DQNC@1|root,337RT@2|Bacteria,2GDIJ@200918|Thermotogae	200918|Thermotogae	S	Domain of unknown function (DUF4895)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4895
WP_103079453.1	443254.Marpi_1869	8.14e-82	261.0	COG0301@1|root,COG0301@2|Bacteria,2GC7N@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS	thiI	-	2.8.1.4	ko:K03151	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07461	-	ko00000,ko00001,ko01000,ko03016	-	-	-	THUMP,ThiI
WP_103079455.1	403833.Pmob_0186	6.92e-164	461.0	COG0204@1|root,COG0204@2|Bacteria,2GCWB@200918|Thermotogae	200918|Thermotogae	I	Belongs to the 1-acyl-sn-glycerol-3-phosphate acyltransferase family	-	-	2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransferase
WP_103079456.1	403833.Pmob_1835	5.14e-245	673.0	COG3629@1|root,COG3629@2|Bacteria,2GDQU@200918|Thermotogae	200918|Thermotogae	K	intracellular signal transduction	-	-	-	-	-	-	-	-	-	-	-	-	BTAD
WP_103079457.1	403833.Pmob_0375	7.58e-270	741.0	COG0303@1|root,COG0303@2|Bacteria,2GCCX@200918|Thermotogae	200918|Thermotogae	H	MoeA domain protein domain I and II	-	-	2.10.1.1	ko:K03750	ko00790,ko01100,map00790,map01100	-	R09735	RC03462	ko00000,ko00001,ko01000	-	-	-	MoCF_biosynth,MoeA_C,MoeA_N
WP_103079458.1	403833.Pmob_0376	1.06e-133	380.0	COG1763@1|root,COG1763@2|Bacteria	2|Bacteria	H	Mo-molybdopterin cofactor metabolic process	-	-	-	ko:K03753,ko:K07588	-	-	-	-	ko00000,ko01000	-	-	-	-
WP_103079459.1	403833.Pmob_0377	4.26e-230	635.0	COG3842@1|root,COG3842@2|Bacteria	2|Bacteria	P	ATPase activity	-	-	3.6.3.29,3.6.3.55	ko:K02017,ko:K15497	ko02010,map02010	M00189,M00423	R10531	RC00002	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.6.5,3.A.1.8	-	-	ABC_tran,TOBE
WP_103079460.1	403833.Pmob_0378	4.7e-172	482.0	COG0555@1|root,COG0555@2|Bacteria,2GDA4@200918|Thermotogae	200918|Thermotogae	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K15496	ko02010,map02010	M00423	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.6.5	-	-	BPD_transp_1
WP_103079461.1	403833.Pmob_0379	5.58e-222	613.0	COG0725@1|root,COG0725@2|Bacteria,2GCV7@200918|Thermotogae	200918|Thermotogae	P	Bacterial extracellular solute-binding protein	-	-	-	ko:K15495	ko02010,map02010	M00423	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.6.5	-	-	SBP_bac_11
WP_103079462.1	403833.Pmob_0380	1.14e-275	756.0	COG0446@1|root,COG0446@2|Bacteria,2GC6J@200918|Thermotogae	200918|Thermotogae	S	pyridine nucleotide-disulphide oxidoreductase dimerisation	-	-	-	-	-	-	-	-	-	-	-	-	Pyr_redox_2,Pyr_redox_dim
WP_103079463.1	403833.Pmob_0381	0.0	1164.0	COG2414@1|root,COG2414@2|Bacteria,2GCI5@200918|Thermotogae	200918|Thermotogae	C	PFAM Aldehyde ferredoxin oxidoreductase	-	-	1.2.7.5	ko:K03738	ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200	M00309	R08571	RC00242	ko00000,ko00001,ko00002,ko01000	-	-	-	AFOR_C,AFOR_N
WP_103079464.1	403833.Pmob_0383	2.85e-141	400.0	COG0476@1|root,COG0476@2|Bacteria,2GD2Q@200918|Thermotogae	200918|Thermotogae	H	PFAM UBA THIF-type NAD FAD binding protein	-	-	2.7.7.73,2.7.7.80	ko:K03148,ko:K21029	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07459	RC00043	ko00000,ko00001,ko01000	-	-	-	ThiF
WP_103079465.1	403833.Pmob_0384	1.27e-51	163.0	COG1977@1|root,COG1977@2|Bacteria,2GDM5@200918|Thermotogae	200918|Thermotogae	H	ThiS family	-	-	-	ko:K03636	ko04122,map04122	-	-	-	ko00000,ko00001	-	-	-	ThiS
WP_103079466.1	403833.Pmob_0385	1.63e-125	358.0	COG0746@1|root,COG0746@2|Bacteria,2GDHK@200918|Thermotogae	200918|Thermotogae	H	Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor	-	-	2.7.7.77	ko:K03752	ko00790,ko01100,map00790,map01100	-	R11581	-	ko00000,ko00001,ko01000	-	-	-	NTP_transf_3
WP_103079467.1	403833.Pmob_0386	0.0	1753.0	COG3383@1|root,COG3383@2|Bacteria,2GDXQ@200918|Thermotogae	200918|Thermotogae	C	Molybdopterin oxidoreductase Fe4S4 domain	-	-	1.17.1.9	ko:K00123	ko00630,ko00680,ko01100,ko01120,ko01200,map00630,map00680,map01100,map01120,map01200	-	R00519	RC02796	ko00000,ko00001,ko01000	-	-	-	Fer2_4,Molybdop_Fe4S4,Molybdopterin,Molydop_binding,NADH-G_4Fe-4S_3
WP_103079468.1	403833.Pmob_0387	0.0	1057.0	COG5276@1|root,COG5276@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF4347,LVIVD
WP_103079469.1	403833.Pmob_0388	5.47e-103	298.0	COG0835@1|root,COG0835@2|Bacteria,2GDAP@200918|Thermotogae	200918|Thermotogae	NT	PFAM CheW domain protein	-	-	-	ko:K03408	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	CheW
WP_103079470.1	403833.Pmob_0389	1.8e-79	236.0	COG1917@1|root,COG1917@2|Bacteria,2GD90@200918|Thermotogae	200918|Thermotogae	S	Cupin 2, conserved barrel domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2
WP_103079471.1	403833.Pmob_0390	6.4e-46	149.0	COG1551@1|root,COG1551@2|Bacteria	2|Bacteria	T	Could accelerate the degradation of some genes transcripts potentially through selective RNA binding	csrA	-	-	ko:K03563	ko02020,ko02025,ko02026,ko05111,map02020,map02025,map02026,map05111	-	-	-	ko00000,ko00001,ko03019	-	-	-	CsrA,Response_reg
WP_103079472.1	403833.Pmob_0391	2.3e-101	294.0	COG1699@1|root,COG1699@2|Bacteria,2GD7V@200918|Thermotogae	200918|Thermotogae	S	Binds to the C-terminal region of flagellin, which is implicated in polymerization, and participates in the assembly of the flagellum	fliW	-	-	ko:K13626	-	-	-	-	ko00000,ko02035	-	-	-	FliW
WP_103079473.1	403833.Pmob_0392	4.83e-184	515.0	COG1344@1|root,COG1344@2|Bacteria,2GCTY@200918|Thermotogae	200918|Thermotogae	N	Flagellar hook-associated protein 3	-	-	-	ko:K02397	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	Flagellin_C,Flagellin_N
WP_103079476.1	403833.Pmob_0395	1.06e-49	158.0	COG2747@1|root,COG2747@2|Bacteria	2|Bacteria	N	bacterial-type flagellum organization	flgM	GO:0000988,GO:0000989,GO:0003674,GO:0008150,GO:0009889,GO:0009892,GO:0010556,GO:0010605,GO:0016989,GO:0019219,GO:0019222,GO:0030162,GO:0031323,GO:0031324,GO:0031326,GO:0032268,GO:0032269,GO:0045861,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2001141	-	ko:K02398	ko02020,ko02025,ko02026,ko02040,map02020,map02025,map02026,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FlgM
WP_103079477.1	403833.Pmob_0396	1.11e-155	436.0	COG0450@1|root,COG0450@2|Bacteria,2GCBX@200918|Thermotogae	200918|Thermotogae	O	Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides	-	-	1.11.1.15	ko:K03386	ko04214,map04214	-	-	-	ko00000,ko00001,ko01000,ko04147	-	-	-	1-cysPrx_C,AhpC-TSA
WP_103079478.1	403833.Pmob_0397	6.65e-239	659.0	COG0006@1|root,COG0006@2|Bacteria,2GC1G@200918|Thermotogae	200918|Thermotogae	E	Belongs to the peptidase M24B family	-	-	3.4.11.9,3.4.13.9	ko:K01262,ko:K01271	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Creatinase_N,Peptidase_M24
WP_103079479.1	403833.Pmob_0398	1.48e-110	320.0	COG3404@1|root,COG3404@2|Bacteria,2GD2A@200918|Thermotogae	200918|Thermotogae	E	PFAM Formiminotransferase-cyclodeaminase	-	-	-	-	-	-	-	-	-	-	-	-	FTCD_C
WP_103079480.1	403833.Pmob_0399	1.95e-272	745.0	COG0343@1|root,COG0343@2|Bacteria,2GC3W@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the base-exchange of a guanine (G) residue with the queuine precursor 7-aminomethyl-7-deazaguanine (PreQ1) at position 34 (anticodon wobble position) in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). Catalysis occurs through a double-displacement mechanism. The nucleophile active site attacks the C1' of nucleotide 34 to detach the guanine base from the RNA, forming a covalent enzyme-RNA intermediate. The proton acceptor active site deprotonates the incoming PreQ1, allowing a nucleophilic attack on the C1' of the ribose to form the product. After dissociation, two additional enzymatic reactions on the tRNA convert PreQ1 to queuine (Q), resulting in the hypermodified nucleoside queuosine (7-(((4,5-cis-dihydroxy-2- cyclopenten-1-yl)amino)methyl)-7-deazaguanosine)	tgt	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008616,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009987,GO:0018130,GO:0019438,GO:0034404,GO:0034641,GO:0034654,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046116,GO:0046483,GO:0055086,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.4.2.29	ko:K00773	-	-	R03789,R10209	RC00063	ko00000,ko01000,ko03016	-	-	-	TGT
WP_103079481.1	403833.Pmob_0400	1.97e-72	218.0	2E8QY@1|root,33N1M@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079482.1	403833.Pmob_0401	4.65e-71	215.0	290M9@1|root,2ZN9P@2|Bacteria,2GECB@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079483.1	403833.Pmob_0402	4.62e-309	856.0	COG0457@1|root,COG0457@2|Bacteria,2GCUR@200918|Thermotogae	200918|Thermotogae	S	Tetratricopeptide TPR_2 repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	TPR_1,TPR_16,TPR_2,TPR_6,TPR_8
WP_103079484.1	403833.Pmob_0403	0.0	1459.0	COG3266@1|root,COG3266@2|Bacteria	2|Bacteria	GM	domain, Protein	-	-	2.7.11.1	ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	BON,Flg_new,Gram_pos_anchor,MucBP,TPR_19,YSIRK_signal,YbbR,Yop-YscD_cpl
WP_103079485.1	403833.Pmob_0404	0.0	1936.0	COG2909@1|root,COG3629@1|root,COG2909@2|Bacteria,COG3629@2|Bacteria	2|Bacteria	K	phosphorelay signal transduction system	malT	-	-	ko:K03556	-	-	-	-	ko00000,ko03000	-	-	-	AAA_16,AAA_22,BTAD,GerE,Trans_reg_C
WP_103079486.1	403833.Pmob_0405	3.14e-276	758.0	28Z3Q@1|root,2ZKW6@2|Bacteria,2GEAY@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079487.1	403833.Pmob_0406	1.53e-268	736.0	COG2265@1|root,COG2265@2|Bacteria,2GDVF@200918|Thermotogae	200918|Thermotogae	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	tRNA_U5-meth_tr
WP_103079488.1	403833.Pmob_0415	6.79e-38	127.0	2DS01@1|root,33DW8@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079489.1	403833.Pmob_0416	1.17e-228	632.0	COG0798@1|root,COG0798@2|Bacteria,2GC93@200918|Thermotogae	200918|Thermotogae	P	Sodium Bile acid symporter family	-	-	-	ko:K03325	-	-	-	-	ko00000,ko02000	2.A.59	-	-	SBF
WP_103079490.1	403833.Pmob_0417	3.25e-72	218.0	COG0640@1|root,COG0640@2|Bacteria	2|Bacteria	K	DNA-binding transcription factor activity	arsR	-	-	ko:K03892	-	-	-	-	ko00000,ko03000	-	-	-	HTH_20,HTH_5
WP_103079492.1	403833.Pmob_0419	7.06e-271	743.0	COG0738@1|root,COG0738@2|Bacteria,2GD5Y@200918|Thermotogae	200918|Thermotogae	G	PFAM Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_103079493.1	403833.Pmob_0440	1.45e-98	286.0	COG0454@1|root,COG0456@2|Bacteria	2|Bacteria	K	acetyltransferase	argO	-	2.3.1.1	ko:K03826,ko:K22477	ko00220,ko01210,ko01230,map00220,map01210,map01230	M00028	R00259	RC00004,RC00064	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetyltransf_1,Acetyltransf_10
WP_103079494.1	403833.Pmob_0441	0.0	958.0	COG1070@1|root,COG1070@2|Bacteria,2GDQZ@200918|Thermotogae	200918|Thermotogae	G	Belongs to the FGGY kinase family	-	-	2.7.1.12	ko:K00851	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map01100,map01110,map01120,map01130,map01200	-	R01737	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	FGGY_C,FGGY_N
WP_103079498.1	403833.Pmob_1341	0.0	1015.0	COG1547@1|root,COG1547@2|Bacteria,2GCGJ@200918|Thermotogae	200918|Thermotogae	S	Domain of unknown function (DUF309)	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079499.1	403833.Pmob_1342	0.0	1217.0	COG1132@1|root,COG1132@2|Bacteria,2GCF9@200918|Thermotogae	200918|Thermotogae	P	ABC transporter, transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_103079500.1	403833.Pmob_1343	0.0	1033.0	COG1132@1|root,COG1132@2|Bacteria,2GCD0@200918|Thermotogae	200918|Thermotogae	P	ABC transporter, transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_103079501.1	403833.Pmob_1344	2.25e-105	305.0	COG1846@1|root,COG1846@2|Bacteria	2|Bacteria	K	DNA-binding transcription factor activity	-	-	-	-	-	-	-	-	-	-	-	-	HTH_27,MarR,MarR_2
WP_103079502.1	403833.Pmob_1346	6.66e-210	582.0	COG4948@1|root,COG4948@2|Bacteria,2GDUB@200918|Thermotogae	200918|Thermotogae	M	Mandelate Racemase Muconate Lactonizing	-	-	5.1.1.20	ko:K19802	-	-	R10938	RC03309	ko00000,ko01000	-	-	-	-
WP_103079503.1	403833.Pmob_1347	5.02e-134	381.0	2CZTH@1|root,32T73@2|Bacteria,2GDC9@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079504.1	403833.Pmob_1348	9.53e-317	862.0	COG1488@1|root,COG1488@2|Bacteria,2GBYM@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	-	-	6.3.4.21	ko:K00763	ko00760,ko01100,map00760,map01100	-	R01724	RC00033	ko00000,ko00001,ko01000	-	-	-	QRPTase_C
WP_103079506.1	403833.Pmob_1349	8.55e-27	102.0	COG0350@1|root,COG0350@2|Bacteria,2GDIR@200918|Thermotogae	200918|Thermotogae	H	Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) and O4-methylthymine (O4-MeT) in DNA. Repairs the methylated nucleobase in DNA by stoichiometrically transferring the methyl group to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated	-	-	2.1.1.63	ko:K00567	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1
WP_103079507.1	403833.Pmob_1350	0.0	1508.0	COG1196@1|root,COG1196@2|Bacteria,2GBZE@200918|Thermotogae	200918|Thermotogae	D	Required for chromosome condensation and partitioning	smc	-	-	ko:K03529	-	-	-	-	ko00000,ko03036	-	-	-	SMC_N,SMC_hinge
WP_103079508.1	403833.Pmob_1351	6.58e-157	440.0	COG1573@1|root,COG1573@2|Bacteria,2GCA2@200918|Thermotogae	200918|Thermotogae	L	Uracil-DNA glycosylase	-	GO:0003674,GO:0003824,GO:0004844,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097506,GO:0140097,GO:1901360	3.2.2.27	ko:K21929	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
WP_103079509.1	403833.Pmob_1352	0.0	2126.0	COG0795@1|root,COG1452@1|root,COG0795@2|Bacteria,COG1452@2|Bacteria,2GCDT@200918|Thermotogae	200918|Thermotogae	M	Permease YjgP YjgQ family	-	-	-	-	-	-	-	-	-	-	-	-	YjgP_YjgQ
WP_103079510.1	403833.Pmob_1353	1.22e-170	477.0	COG0704@1|root,COG0704@2|Bacteria	2|Bacteria	P	negative regulation of phosphate transmembrane transport	phoU	GO:0000287,GO:0001558,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006873,GO:0006950,GO:0007154,GO:0008150,GO:0009266,GO:0009267,GO:0009268,GO:0009405,GO:0009408,GO:0009605,GO:0009628,GO:0009892,GO:0009987,GO:0009991,GO:0010468,GO:0010563,GO:0010605,GO:0010629,GO:0010966,GO:0016020,GO:0016036,GO:0019220,GO:0019222,GO:0019725,GO:0019897,GO:0019898,GO:0022898,GO:0030002,GO:0030145,GO:0030320,GO:0030643,GO:0031323,GO:0031324,GO:0031667,GO:0031668,GO:0031669,GO:0032409,GO:0032410,GO:0032412,GO:0032413,GO:0032879,GO:0033554,GO:0034605,GO:0034762,GO:0034763,GO:0034765,GO:0034766,GO:0040008,GO:0042221,GO:0042592,GO:0042594,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0043269,GO:0043271,GO:0044070,GO:0044092,GO:0044419,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0045936,GO:0046677,GO:0046872,GO:0046914,GO:0046983,GO:0048519,GO:0048523,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050896,GO:0051049,GO:0051051,GO:0051128,GO:0051174,GO:0051704,GO:0051716,GO:0055062,GO:0055081,GO:0055082,GO:0055083,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071214,GO:0071236,GO:0071467,GO:0071496,GO:0071944,GO:0072501,GO:0072502,GO:0072505,GO:0072506,GO:0098771,GO:0104004,GO:1903792,GO:1903795,GO:1903796,GO:1903959,GO:1903960,GO:2000185,GO:2000186	-	ko:K02039	-	-	-	-	ko00000	-	-	-	PhoU
