#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_072865894.1	443254.Marpi_1288	2.83e-218	625.0	COG3437@1|root,COG3437@2|Bacteria,2GCG4@200918|Thermotogae	200918|Thermotogae	KT	PFAM metal-dependent phosphohydrolase, HD sub domain	-	-	-	-	-	-	-	-	-	-	-	-	HD,HD_5,dCache_1
WP_072865895.1	443254.Marpi_0288	0.0	956.0	COG1132@1|root,COG1132@2|Bacteria,2GDY8@200918|Thermotogae	200918|Thermotogae	P	ABC transporter transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_072865897.1	521045.Kole_0878	1.74e-131	382.0	COG2103@1|root,COG2103@2|Bacteria,2GCEI@200918|Thermotogae	200918|Thermotogae	H	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate	murQ	-	4.2.1.126	ko:K07106	ko00520,ko01100,map00520,map01100	-	R08555	RC00397,RC00746	ko00000,ko00001,ko01000	-	-	-	SIS,SIS_2
WP_072865898.1	443254.Marpi_1017	9E-160	454.0	COG2222@1|root,COG2222@2|Bacteria,2GC65@200918|Thermotogae	200918|Thermotogae	M	PFAM sugar isomerase (SIS)	-	-	2.6.1.16	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931	-	R00768	RC00010,RC00163,RC02752	ko00000,ko00001,ko01000,ko01002	-	-	-	SIS
WP_072865899.1	443254.Marpi_1287	1.37e-166	476.0	COG1820@1|root,COG1820@2|Bacteria,2GCBP@200918|Thermotogae	200918|Thermotogae	G	Belongs to the metallo-dependent hydrolases superfamily. NagA family	-	-	3.5.1.25	ko:K01443	ko00520,ko01130,map00520,map01130	-	R02059	RC00166,RC00300	ko00000,ko00001,ko01000	-	-	iLJ478.TM0814	Amidohydro_1
WP_072865900.1	443254.Marpi_1841	3.14e-275	754.0	COG0826@1|root,COG0826@2|Bacteria,2GDZT@200918|Thermotogae	200918|Thermotogae	O	Peptidase family U32 C-terminal domain	-	-	-	ko:K08303	ko05120,map05120	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_U32,Peptidase_U32_C
WP_072865901.1	443254.Marpi_1840	1.09e-80	241.0	COG1047@1|root,COG1047@2|Bacteria,2GD8F@200918|Thermotogae	200918|Thermotogae	G	peptidyl-prolyl cis-trans isomerase	-	-	-	-	-	-	-	-	-	-	-	-	FKBP_C
WP_072865902.1	443254.Marpi_1839	5.59e-310	853.0	COG0513@1|root,COG0513@2|Bacteria,2GC3A@200918|Thermotogae	200918|Thermotogae	L	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K05592	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019	-	-	-	DEAD,DbpA,Helicase_C
WP_072865903.1	443254.Marpi_1838	5.03e-82	244.0	COG0757@1|root,COG0757@2|Bacteria,2GD20@200918|Thermotogae	200918|Thermotogae	E	Catalyzes a trans-dehydration via an enolate intermediate	aroQ	-	4.2.1.10	ko:K03786	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03084	RC00848	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM0349	DHquinase_II
WP_072865904.1	443254.Marpi_1503	2.02e-212	602.0	COG0337@1|root,COG0703@1|root,COG0337@2|Bacteria,COG0703@2|Bacteria,2GC9D@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate	aroK	-	2.7.1.71,4.2.3.4	ko:K13829	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02412,R03083	RC00002,RC00078,RC00847	ko00000,ko00001,ko00002,ko01000	-	-	-	DHQ_synthase,SKI
WP_072865905.1	443254.Marpi_1504	1.7e-181	514.0	COG0082@1|root,COG0082@2|Bacteria,2GBYJ@200918|Thermotogae	200918|Thermotogae	E	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system	aroC	GO:0000166,GO:0003674,GO:0003824,GO:0004107,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0010181,GO:0016053,GO:0016829,GO:0016835,GO:0016838,GO:0019438,GO:0019752,GO:0032553,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	4.2.3.5	ko:K01736	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R01714	RC00586	ko00000,ko00001,ko00002,ko01000	-	-	-	Chorismate_synt
WP_072865906.1	443254.Marpi_0247	1.58e-105	313.0	COG0169@1|root,COG0169@2|Bacteria,2GCYG@200918|Thermotogae	200918|Thermotogae	E	shikimate dehydrogenase	aroE	GO:0000166,GO:0003674,GO:0003824,GO:0004764,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019632,GO:0019752,GO:0032787,GO:0036094,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901576,GO:1901615	1.1.1.25	ko:K00014	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000	-	-	-	Shikimate_DH,Shikimate_dh_N
WP_072865907.1	443254.Marpi_0204	2.16e-165	468.0	COG0042@1|root,COG0042@2|Bacteria,2GCT4@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines	-	-	-	-	-	-	-	-	-	-	-	-	Dus
WP_072865908.1	443254.Marpi_0203	1.33e-213	593.0	COG0533@1|root,COG0533@2|Bacteria,2GCC5@200918|Thermotogae	200918|Thermotogae	J	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37, together with TsaE and TsaB. TsaD likely plays a direct catalytic role in this reaction	tsaD	GO:0000408,GO:0002949,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0070525,GO:0071704,GO:0090304,GO:1901360	2.3.1.234	ko:K01409	-	-	R10648	RC00070,RC00416	ko00000,ko01000,ko03016	-	-	-	Peptidase_M22
WP_072865909.1	443254.Marpi_0202	1.53e-255	705.0	COG1219@1|root,COG1219@2|Bacteria,2GC9Y@200918|Thermotogae	200918|Thermotogae	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP	clpX	GO:0000166,GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005524,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0030163,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0044238,GO:0051301,GO:0070011,GO:0071704,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	-	ko:K03544	ko04112,map04112	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA_2,ClpB_D2-small,zf-C4_ClpX
WP_072865910.1	443254.Marpi_0598	9.69e-192	541.0	COG0743@1|root,COG0743@2|Bacteria,2GBZB@200918|Thermotogae	200918|Thermotogae	I	Catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP)	dxr	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006081,GO:0006082,GO:0006090,GO:0006629,GO:0006644,GO:0006720,GO:0006721,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0009058,GO:0009240,GO:0009987,GO:0016114,GO:0016491,GO:0016614,GO:0016616,GO:0019288,GO:0019637,GO:0019682,GO:0019752,GO:0030145,GO:0030604,GO:0032787,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0046490,GO:0046872,GO:0046914,GO:0048037,GO:0050661,GO:0050662,GO:0051483,GO:0051484,GO:0055114,GO:0070402,GO:0071704,GO:0090407,GO:0097159,GO:1901135,GO:1901265,GO:1901363,GO:1901576	1.1.1.267	ko:K00099	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05688	RC01452	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM0889	DXPR_C,DXP_redisom_C,DXP_reductoisom
WP_072865912.1	443254.Marpi_1581	0.0	1102.0	COG0481@1|root,COG0481@2|Bacteria,2GCJ7@200918|Thermotogae	200918|Thermotogae	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	-	-	ko:K03596	ko05134,map05134	-	-	-	ko00000,ko00001	-	-	-	EFG_C,GTP_EFTU,GTP_EFTU_D2,LepA_C
WP_072865913.1	443254.Marpi_0973	2.51e-296	818.0	COG1293@1|root,COG1293@2|Bacteria,2GCA8@200918|Thermotogae	200918|Thermotogae	K	Fibronectin-binding A domain protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF814,FbpA
WP_072865915.1	443254.Marpi_1704	8.1e-236	649.0	COG0078@1|root,COG0078@2|Bacteria,2GCNA@200918|Thermotogae	200918|Thermotogae	E	aspartate ornithine carbamoyltransferase, carbamoyl-P binding domain	-	-	-	-	-	-	-	-	-	-	-	-	OTCace,OTCace_N
WP_072865916.1	443254.Marpi_1703	1.54e-194	553.0	COG0044@1|root,COG0044@2|Bacteria,2GC3Q@200918|Thermotogae	200918|Thermotogae	F	PFAM amidohydrolase	-	-	3.5.2.2	ko:K01464	ko00240,ko00410,ko00770,ko00983,ko01100,map00240,map00410,map00770,map00983,map01100	M00046	R02269,R03055,R08227	RC00632,RC00680	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Amidohydro_1
WP_072865917.1	443254.Marpi_1702	6.54e-264	728.0	COG0402@1|root,COG0402@2|Bacteria,2GC5T@200918|Thermotogae	200918|Thermotogae	F	PFAM amidohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Amidohydro_1
WP_072865918.1	443254.Marpi_0897	0.0	1009.0	COG4716@1|root,COG4716@2|Bacteria	2|Bacteria	S	Myosin-crossreactive antigen	mycA	GO:0000166,GO:0001101,GO:0003674,GO:0003824,GO:0005488,GO:0005504,GO:0005515,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0008289,GO:0009987,GO:0010033,GO:0016829,GO:0016835,GO:0016836,GO:0019752,GO:0031406,GO:0032787,GO:0033293,GO:0033993,GO:0036094,GO:0042221,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043177,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0046983,GO:0048037,GO:0050151,GO:0050660,GO:0050662,GO:0050896,GO:0070542,GO:0071704,GO:0071949,GO:0097159,GO:1901265,GO:1901363,GO:1901700	4.2.1.53	ko:K10254	-	-	-	-	ko00000,ko01000	-	-	-	MCRA
WP_072865919.1	1283300.ATXB01000001_gene1533	1.79e-19	83.2	COG1708@1|root,COG1708@2|Bacteria,1N85N@1224|Proteobacteria,1SCZ2@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Nucleotidyltransferase domain	-	-	-	ko:K07076	-	-	-	-	ko00000	-	-	-	NTP_transf_2
WP_072865920.1	1283300.ATXB01000001_gene1532	6.87e-49	160.0	COG1669@1|root,COG1669@2|Bacteria	2|Bacteria	S	nucleotidyltransferase activity	-	-	-	-	-	-	-	-	-	-	-	-	NTase_sub_bind
WP_072865921.1	443254.Marpi_1034	3.14e-241	671.0	COG0312@1|root,COG0312@2|Bacteria,2GCIU@200918|Thermotogae	200918|Thermotogae	L	modulator of DNA gyrase	-	-	-	ko:K03592	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
WP_072865922.1	443254.Marpi_1035	1.93e-291	800.0	COG0312@1|root,COG0312@2|Bacteria,2GC2T@200918|Thermotogae	200918|Thermotogae	S	modulator of DNA gyrase	-	-	-	ko:K03568	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
WP_072865924.1	1540257.JQMW01000011_gene1585	3.56e-141	405.0	COG2877@1|root,COG2877@2|Bacteria,1TR2G@1239|Firmicutes,24CT6@186801|Clostridia,36RC3@31979|Clostridiaceae	186801|Clostridia	M	DAHP synthetase I family	kdsA	-	2.5.1.55	ko:K01627	ko00540,ko01100,map00540,map01100	M00063	R03254	RC00435	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	DAHP_synth_1
WP_072865925.1	1540257.JQMW01000011_gene1584	2.94e-116	345.0	COG0517@1|root,COG0794@1|root,COG0517@2|Bacteria,COG0794@2|Bacteria,1TQ04@1239|Firmicutes,249KC@186801|Clostridia,36K5N@31979|Clostridiaceae	186801|Clostridia	M	SIS domain	-	-	5.3.1.13	ko:K06041	ko00540,ko01100,map00540,map01100	M00063	R01530	RC00541	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	CBS,SIS
WP_072865926.1	1540257.JQMW01000011_gene1583	4.54e-57	182.0	COG1778@1|root,COG1778@2|Bacteria,1V5JJ@1239|Firmicutes,24P3M@186801|Clostridia,36SHD@31979|Clostridiaceae	186801|Clostridia	S	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family	-	-	3.1.3.45	ko:K03270	ko00540,ko01100,map00540,map01100	M00063	R03350	RC00017	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	CTP_transf_3,Hydrolase_3
WP_072865927.1	572479.Hprae_1870	3.31e-209	590.0	COG0684@1|root,COG1083@1|root,COG0684@2|Bacteria,COG1083@2|Bacteria,1UYX4@1239|Firmicutes,24DFP@186801|Clostridia	186801|Clostridia	H	Aldolase/RraA	-	-	-	-	-	-	-	-	-	-	-	-	RraA-like
WP_072865934.1	443254.Marpi_1240	3.66e-37	125.0	2EP6M@1|root,33GTC@2|Bacteria,2GDME@200918|Thermotogae	200918|Thermotogae	S	Protein of unknown function (DUF2922)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2922
WP_072865937.1	443254.Marpi_1040	0.0	901.0	COG1429@1|root,COG1429@2|Bacteria	2|Bacteria	H	ligase activity, forming nitrogen-metal bonds	cobN	-	6.6.1.2	ko:K02230	ko00860,ko01100,map00860,map01100	-	R05227	RC02000	ko00000,ko00001,ko01000	-	-	-	AAA-ATPase_like,CobN-Mg_chel,PDDEXK_9
WP_072865941.1	443254.Marpi_0663	6.51e-94	279.0	COG0344@1|root,COG0344@2|Bacteria,2GD5N@200918|Thermotogae	200918|Thermotogae	I	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP	plsY	-	2.3.1.15	ko:K08591	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R00851,R09380	RC00004,RC00039,RC00041	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	G3P_acyltransf
WP_072865942.1	443254.Marpi_0664	1.85e-286	786.0	COG1160@1|root,COG1160@2|Bacteria,2GCGQ@200918|Thermotogae	200918|Thermotogae	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	der	-	-	ko:K03977	-	-	-	-	ko00000,ko03009	-	-	-	KH_dom-like,MMR_HSR1
WP_072865943.1	443254.Marpi_0665	1.56e-291	805.0	COG0539@1|root,COG0539@2|Bacteria,2GC2X@200918|Thermotogae	200918|Thermotogae	J	PFAM RNA binding S1 domain protein	-	-	1.17.7.4	ko:K02945,ko:K03527	ko00900,ko01100,ko01110,ko01130,ko03010,map00900,map01100,map01110,map01130,map03010	M00096,M00178	R05884,R08210	RC01137,RC01487	br01610,ko00000,ko00001,ko00002,ko01000,ko03011	-	-	-	LYTB,S1
WP_072865944.1	443254.Marpi_0666	1.27e-150	429.0	COG0761@1|root,COG0761@2|Bacteria,2GCX9@200918|Thermotogae	200918|Thermotogae	IM	Catalyzes the conversion of 1-hydroxy-2-methyl-2-(E)- butenyl 4-diphosphate (HMBPP) into a mixture of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP). Acts in the terminal step of the DOXP MEP pathway for isoprenoid precursor biosynthesis	ispH	-	1.17.7.4	ko:K03527	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05884,R08210	RC01137,RC01487	ko00000,ko00001,ko00002,ko01000	-	-	-	LYTB
WP_072865945.1	443254.Marpi_0667	4.52e-112	327.0	COG0283@1|root,COG0283@2|Bacteria,2GCWC@200918|Thermotogae	200918|Thermotogae	F	Belongs to the cytidylate kinase family. Type 1 subfamily	cmk	GO:0003674,GO:0003824,GO:0004127,GO:0004592,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006573,GO:0006575,GO:0006725,GO:0006732,GO:0006753,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009117,GO:0009123,GO:0009165,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0034654,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046939,GO:0046940,GO:0050145,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.7.4.25	ko:K00945	ko00240,ko01100,map00240,map01100	M00052	R00158,R00512,R01665	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Cytidylate_kin
WP_072865946.1	443254.Marpi_0668	0.0	1009.0	COG0173@1|root,COG0173@2|Bacteria,2GC0H@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the attachment of L-aspartate to tRNA(Asp) in a two-step reaction L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp)	aspS	-	6.1.1.12	ko:K01876	ko00970,map00970	M00359,M00360	R05577	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	GAD,tRNA-synt_2,tRNA_anti-codon
WP_072865947.1	443254.Marpi_0669	1.88e-51	185.0	COG4372@1|root,COG4372@2|Bacteria,2GEHD@200918|Thermotogae	200918|Thermotogae	S	S-layer homology domain	-	-	-	-	-	-	-	-	-	-	-	-	SLH
WP_072865951.1	521045.Kole_1187	1.6e-168	483.0	COG0477@1|root,COG2814@2|Bacteria,2GDQQ@200918|Thermotogae	200918|Thermotogae	EGP	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_072865954.1	1514668.JOOA01000002_gene840	3.45e-08	60.5	COG0535@1|root,COG0535@2|Bacteria,1TR52@1239|Firmicutes,247SB@186801|Clostridia,3WH2D@541000|Ruminococcaceae	186801|Clostridia	C	Radical SAM domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_12,Fer4_14,Radical_SAM
WP_072865955.1	1121423.JONT01000002_gene2185	5.2e-14	79.3	COG0535@1|root,COG0535@2|Bacteria,1TR85@1239|Firmicutes,249NQ@186801|Clostridia,2600M@186807|Peptococcaceae	186801|Clostridia	C	PFAM Radical SAM	-	-	-	ko:K22226	-	-	-	-	ko00000	-	-	-	Fer4_12,Radical_SAM,SPASM
WP_072865956.1	342949.PNA2_0445	6.73e-69	224.0	COG1131@1|root,arCOG00194@2157|Archaea,2XTJV@28890|Euryarchaeota,243U5@183968|Thermococci	183968|Thermococci	V	Domain of unknown function (DUF4162)	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran,DUF4162
WP_072865962.1	997296.PB1_08877	7.4e-34	137.0	COG4974@1|root,COG4974@2|Bacteria,1UCSJ@1239|Firmicutes,4HIBV@91061|Bacilli,1ZQTT@1386|Bacillus	91061|Bacilli	L	Plasmid pRiA4b ORF-3-like protein	-	-	-	-	-	-	-	-	-	-	-	-	PRiA4_ORF3
WP_072865966.1	1280663.ATVR01000007_gene1936	1.59e-13	75.9	COG0835@1|root,COG0835@2|Bacteria,1V431@1239|Firmicutes,258Y3@186801|Clostridia,4C003@830|Butyrivibrio	186801|Clostridia	NT	Two component signalling adaptor domain	-	-	-	ko:K03408	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	CheW
WP_072865970.1	443254.Marpi_1501	6.81e-238	660.0	COG0303@1|root,COG0303@2|Bacteria,2GCCX@200918|Thermotogae	200918|Thermotogae	H	MoeA domain protein domain I and II	-	-	2.10.1.1	ko:K03750	ko00790,ko01100,map00790,map01100	-	R09735	RC03462	ko00000,ko00001,ko01000	-	-	-	MoCF_biosynth,MoeA_C,MoeA_N
WP_072865971.1	521045.Kole_0698	2.23e-60	190.0	COG2258@1|root,COG2258@2|Bacteria,2GD3M@200918|Thermotogae	200918|Thermotogae	S	PFAM MOSC domain containing protein	-	-	-	-	-	-	-	-	-	-	-	-	MOSC
WP_072865972.1	443254.Marpi_1495	5.52e-148	424.0	COG0725@1|root,COG0725@2|Bacteria,2GCV7@200918|Thermotogae	200918|Thermotogae	P	Bacterial extracellular solute-binding protein	-	-	-	ko:K15495	ko02010,map02010	M00423	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.6.5	-	-	SBP_bac_11
WP_072865973.1	443254.Marpi_1497	4.96e-134	385.0	COG0555@1|root,COG0555@2|Bacteria,2GDA4@200918|Thermotogae	200918|Thermotogae	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K15496	ko02010,map02010	M00423	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.6.5	-	-	BPD_transp_1
WP_072865974.1	443254.Marpi_1498	4.79e-143	412.0	COG2896@1|root,COG2896@2|Bacteria,2GCTM@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the cyclization of GTP to (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate	-	-	4.1.99.22	ko:K03639	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R09394	RC03420	ko00000,ko00001,ko01000	-	-	-	Fer4_12,Mob_synth_C,Radical_SAM
WP_072865975.1	443254.Marpi_1499	5.3e-78	235.0	COG0315@1|root,COG0315@2|Bacteria,2GD56@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the conversion of (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate to cyclic pyranopterin monophosphate (cPMP)	moaC	-	4.6.1.17	ko:K03637	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R11372	RC03425	ko00000,ko00001,ko01000	-	-	-	MoaC
WP_072865976.1	443254.Marpi_1500	1.2e-80	242.0	COG0521@1|root,COG0521@2|Bacteria,2GD4Q@200918|Thermotogae	200918|Thermotogae	H	molybdopterin binding domain	-	-	-	-	-	-	-	-	-	-	-	-	MoCF_biosynth
WP_072865977.1	443254.Marpi_1729	3.46e-98	291.0	COG0476@1|root,COG0476@2|Bacteria,2GD2Q@200918|Thermotogae	200918|Thermotogae	H	PFAM UBA THIF-type NAD FAD binding protein	-	-	2.7.7.73,2.7.7.80	ko:K03148,ko:K21029	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07459	RC00043	ko00000,ko00001,ko01000	-	-	-	ThiF
WP_072865978.1	443254.Marpi_1611	2.06e-220	611.0	COG0182@1|root,COG0182@2|Bacteria,2GCAP@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1- P)	mtnA	-	5.3.1.23	ko:K08963	ko00270,ko01100,map00270,map01100	M00034	R04420	RC01151	ko00000,ko00001,ko00002,ko01000	-	-	-	IF-2B
WP_072865979.1	443254.Marpi_1609	7.39e-187	520.0	COG0489@1|root,COG0489@2|Bacteria,2GC2D@200918|Thermotogae	200918|Thermotogae	D	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	-	-	-	ko:K03593	-	-	-	-	ko00000,ko03029,ko03036	-	-	-	ParA
WP_072865980.1	443254.Marpi_1608	4.13e-79	236.0	COG1765@1|root,COG1765@2|Bacteria,2GDAH@200918|Thermotogae	200918|Thermotogae	O	PFAM OsmC family protein	-	-	-	ko:K07397	-	-	-	-	ko00000	-	-	-	OsmC
WP_072865986.1	443254.Marpi_0405	2.27e-298	833.0	COG1431@1|root,COG1431@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K07578	-	-	-	-	ko00000	-	-	-	Piwi
