#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_211292693.1	403833.Pmob_1669	1.38e-169	485.0	COG2199@1|root,COG3706@2|Bacteria	2|Bacteria	T	GGDEF domain	-	-	2.7.7.65	ko:K18967	-	-	-	-	ko00000,ko01000,ko02000	9.B.34.1.1	-	-	GGDEF
WP_211292694.1	403833.Pmob_1673	3.14e-39	137.0	COG2890@1|root,COG2890@2|Bacteria,2GCZ7@200918|Thermotogae	200918|Thermotogae	J	Belongs to the protein N5-glutamine methyltransferase family	prmC	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016740,GO:0016741,GO:0032259,GO:0044424,GO:0044444,GO:0044464	2.1.1.297	ko:K02493	-	-	R10806	RC00003,RC03279	ko00000,ko01000,ko03012	-	-	-	MTS
WP_211292695.1	403833.Pmob_1678	1.35e-242	669.0	COG4603@1|root,COG4603@2|Bacteria,2GCM4@200918|Thermotogae	200918|Thermotogae	S	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
WP_211292696.1	403833.Pmob_1682	2.25e-214	595.0	COG3391@1|root,COG3391@2|Bacteria,2GE3J@200918|Thermotogae	200918|Thermotogae	S	amine dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_211292697.1	403833.Pmob_1732	0.0	1196.0	COG1529@1|root,COG1529@2|Bacteria,2GCMK@200918|Thermotogae	200918|Thermotogae	C	aldehyde oxidase and xanthine dehydrogenase, a b hammerhead	-	-	1.17.1.5	ko:K20447	ko00760,ko01120,map00760,map01120	-	R01720	RC00589	ko00000,ko00001,ko01000	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2
WP_211292699.1	403833.Pmob_1732	0.0	1338.0	COG1529@1|root,COG1529@2|Bacteria,2GCMK@200918|Thermotogae	200918|Thermotogae	C	aldehyde oxidase and xanthine dehydrogenase, a b hammerhead	-	-	1.17.1.5	ko:K20447	ko00760,ko01120,map00760,map01120	-	R01720	RC00589	ko00000,ko00001,ko01000	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2
WP_211292700.1	1540257.JQMW01000011_gene2208	6.22e-192	542.0	COG0075@1|root,COG0075@2|Bacteria,1TPS0@1239|Firmicutes,24919@186801|Clostridia,36E72@31979|Clostridiaceae	186801|Clostridia	E	Aminotransferase	-	-	2.6.1.44,2.6.1.45,2.6.1.51	ko:K00830	ko00250,ko00260,ko00630,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko04146,map00250,map00260,map00630,map00680,map01100,map01110,map01120,map01130,map01200,map04146	M00346,M00532	R00369,R00372,R00585,R00588	RC00006,RC00008,RC00018	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_5
WP_211292701.1	403833.Pmob_1783	1.14e-199	554.0	COG1173@1|root,COG1173@2|Bacteria,2GCC1@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1,OppC_N
WP_211292702.1	403833.Pmob_1794	0.0	2001.0	COG0067@1|root,COG0069@1|root,COG0070@1|root,COG0067@2|Bacteria,COG0069@2|Bacteria,COG0070@2|Bacteria,2GE1D@200918|Thermotogae	200918|Thermotogae	CE	Belongs to the glutamate synthase family	gltB	-	1.4.7.1	ko:K00284	ko00630,ko00910,ko01120,map00630,map00910,map01120	-	R00021,R10086	RC00006,RC00010	ko00000,ko00001,ko01000	-	-	-	Fer4_7,Glu_syn_central,Glu_synthase
WP_211292703.1	403833.Pmob_1835	1.02e-95	286.0	COG3629@1|root,COG3629@2|Bacteria,2GDQU@200918|Thermotogae	200918|Thermotogae	K	intracellular signal transduction	-	-	-	-	-	-	-	-	-	-	-	-	BTAD
WP_211292704.1	403833.Pmob_1853	4.39e-106	308.0	COG1507@1|root,COG1507@2|Bacteria,2GDBP@200918|Thermotogae	200918|Thermotogae	S	Protein of unknown function (DUF501)	-	-	-	ko:K09009	-	-	-	-	ko00000	-	-	-	DUF501
WP_211292706.1	12336.Q331Y3_CBCP	3.22e-237	663.0	4QDSM@10239|Viruses,4QUNV@35237|dsDNA viruses  no RNA stage,4QSR0@28883|Caudovirales,4QKBR@10662|Myoviridae	10662|Myoviridae	S	RRXRR protein	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_211292709.1	403833.Pmob_1879	5.64e-165	481.0	COG1203@1|root,COG1203@2|Bacteria,2GCA0@200918|Thermotogae	200918|Thermotogae	L	TIGRFAM CRISPR-associated helicase Cas3	-	-	-	ko:K07012	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	ResIII
WP_211292711.1	309803.CTN_0237	4.21e-120	356.0	COG1638@1|root,COG1638@2|Bacteria,2GDVG@200918|Thermotogae	200918|Thermotogae	G	Bacterial extracellular solute-binding protein, family 7	-	-	-	-	-	-	-	-	-	-	-	-	DctP
WP_211292712.1	309803.CTN_0635	3.53e-192	541.0	COG1173@1|root,COG1173@2|Bacteria,2GCBY@200918|Thermotogae	200918|Thermotogae	EP	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1,OppC_N
WP_211292714.1	403833.Pmob_1916	3.47e-214	593.0	COG0205@1|root,COG0205@2|Bacteria,2GBZ8@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis	pfkA	-	2.7.1.11	ko:K00850	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04152,ko05230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04152,map05230	M00001,M00345	R00756,R03236,R03237,R03238,R03239,R04779	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000,ko01009,ko03019	-	-	-	PFK
WP_211292715.1	403833.Pmob_0238	0.0	1278.0	COG0747@1|root,COG0747@2|Bacteria,2GDY2@200918|Thermotogae	200918|Thermotogae	E	extracellular solute-binding protein, family 5	-	-	-	ko:K02035	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	SBP_bac_5
WP_211292717.1	403833.Pmob_1391	5.18e-32	114.0	COG0835@1|root,COG0835@2|Bacteria,2GDHF@200918|Thermotogae	200918|Thermotogae	NT	PFAM CheW domain protein	-	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006935,GO:0008150,GO:0009605,GO:0019904,GO:0040011,GO:0042221,GO:0042330,GO:0044424,GO:0044444,GO:0044464,GO:0050896	-	ko:K03408	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	CheW
WP_211292718.1	403833.Pmob_1819	6.46e-98	295.0	COG0771@1|root,COG0771@2|Bacteria,2GCS8@200918|Thermotogae	200918|Thermotogae	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA)	murD	-	6.3.2.9	ko:K01925	ko00471,ko00550,ko01100,map00471,map00550,map01100	-	R02783	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase_C,Mur_ligase_M
WP_211292719.1	795359.TOPB45_0339	8.28e-141	409.0	COG1216@1|root,COG1216@2|Bacteria	2|Bacteria	V	Glycosyl transferase, family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_211292720.1	1123274.KB899409_gene492	1.83e-134	396.0	COG0232@1|root,COG0232@2|Bacteria,2J69E@203691|Spirochaetes	203691|Spirochaetes	F	PFAM Metal-dependent phosphohydrolase, HD	dgt	-	3.1.5.1	ko:K01129	ko00230,map00230	-	R01856	RC00017	ko00000,ko00001,ko01000	-	-	-	HD,HD_assoc
WP_211292721.1	1031288.AXAA01000010_gene459	1.36e-19	87.4	COG5464@1|root,COG5464@2|Bacteria,1V2I2@1239|Firmicutes,24GGY@186801|Clostridia,36MB0@31979|Clostridiaceae	186801|Clostridia	S	transposase or invertase	-	-	-	-	-	-	-	-	-	-	-	-	DUF4351
WP_211292722.1	373903.Hore_11360	4.25e-76	245.0	COG3044@1|root,COG3044@2|Bacteria,1TPJ9@1239|Firmicutes,248G5@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	ABC_ATPase
WP_211292723.1	403833.Pmob_0722	8.23e-247	705.0	COG0383@1|root,COG0383@2|Bacteria,2GC0D@200918|Thermotogae	200918|Thermotogae	G	Glycoside hydrolase family 38 central region	-	-	3.2.1.24	ko:K01191	ko00511,map00511	-	-	-	ko00000,ko00001,ko01000,ko04131	-	GH38	-	Alpha-mann_mid,Glyco_hydro_38,Glyco_hydro_38C
WP_211292724.1	403833.Pmob_0723	2.23e-82	259.0	COG3383@1|root,COG4624@1|root,COG3383@2|Bacteria,COG4624@2|Bacteria,2GCKS@200918|Thermotogae	200918|Thermotogae	C	iron hydrogenase, small subunit	-	-	1.6.5.3	ko:K00336	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	Fe_hyd_SSU,Fe_hyd_lg_C,Fer2_4,Fer4,Fer4_7,Fer4_9,NADH-G_4Fe-4S_3
WP_211292725.1	403833.Pmob_1378	0.0	1206.0	COG0395@1|root,COG0395@2|Bacteria,2GBYW@200918|Thermotogae	200918|Thermotogae	G	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02026	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
WP_211292726.1	403833.Pmob_0008	9.65e-71	221.0	COG4143@1|root,COG4143@2|Bacteria,2GBZ2@200918|Thermotogae	200918|Thermotogae	P	ABC transporter, periplasmic binding protein, thiB subfamily	-	-	-	ko:K02064	ko02010,map02010	M00191	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.19	-	-	SBP_bac_6
WP_211292727.1	697303.Thewi_0725	7.03e-88	265.0	COG0352@1|root,COG0352@2|Bacteria,1V3ZR@1239|Firmicutes,24DG3@186801|Clostridia,42GH3@68295|Thermoanaerobacterales	186801|Clostridia	H	Condenses 4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate (THZ-P) and 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate (HMP-PP) to form thiamine monophosphate (TMP)	thiE	-	2.5.1.3	ko:K00788	ko00730,ko01100,map00730,map01100	M00127	R03223,R10712	RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000	-	-	-	TMP-TENI
WP_211292730.1	631454.N177_0056	0.0	935.0	COG2217@1|root,COG2217@2|Bacteria,1MU08@1224|Proteobacteria,2TR80@28211|Alphaproteobacteria,1JNAT@119043|Rhodobiaceae	28211|Alphaproteobacteria	P	E1-E2 ATPase	-	-	3.6.3.4	ko:K01533	-	-	R00086	RC00002	ko00000,ko01000	3.A.3.5	-	-	E1-E2_ATPase,Hydrolase
WP_211292731.1	403833.Pmob_0472	1.78e-282	779.0	COG3525@1|root,COG3525@2|Bacteria,2GD14@200918|Thermotogae	200918|Thermotogae	G	beta-N-acetylglucosaminidase	-	-	3.2.1.35	ko:K01197	ko00531,ko01100,map00531,map01100	M00076,M00077	R07824,R07825,R10905	-	ko00000,ko00001,ko00002,ko00536,ko00537,ko01000,ko02042	-	-	-	NAGidase
WP_211292735.1	403833.Pmob_1143	8.76e-48	166.0	COG0438@1|root,COG0438@2|Bacteria	2|Bacteria	M	transferase activity, transferring glycosyl groups	-	-	2.4.1.270	ko:K21369	-	-	-	-	ko00000,ko01000,ko01003	-	GT4	-	Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1
WP_211292736.1	403833.Pmob_1675	1.82e-210	585.0	COG0760@1|root,COG0760@2|Bacteria,2GDI1@200918|Thermotogae	200918|Thermotogae	O	PPIC-type PPIASE domain	-	-	-	-	-	-	-	-	-	-	-	-	Rotamase_2,SurA_N_3
WP_211292737.1	1150474.JQJI01000009_gene1307	2.93e-166	478.0	COG4952@1|root,COG4952@2|Bacteria,2GDYD@200918|Thermotogae	200918|Thermotogae	M	L-rhamnose isomerase (RhaA)	-	-	5.3.1.14	ko:K01820	ko00040,ko00051,ko01120,map00040,map00051,map01120	-	R01906,R02437,R06589	RC00376,RC00434,RC00516	ko00000,ko00001,ko01000	-	-	-	RhaA
WP_211292738.1	857293.CAAU_0981	5.69e-41	142.0	COG3039@1|root,COG3039@2|Bacteria,1TSDW@1239|Firmicutes,249M5@186801|Clostridia,36G4H@31979|Clostridiaceae	186801|Clostridia	L	PFAM Transposase, IS4-like	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1,DUF772
WP_211292739.1	403833.Pmob_0024	6.7e-40	136.0	COG1040@1|root,COG1040@2|Bacteria,2GDEB@200918|Thermotogae	200918|Thermotogae	S	PFAM Phosphoribosyl transferase domain	-	-	-	ko:K02242	-	M00429	-	-	ko00000,ko00002,ko02044	-	-	-	Pribosyltran
WP_211292741.1	697303.Thewi_0724	1.72e-137	394.0	COG0351@1|root,COG0351@2|Bacteria,1TQ4A@1239|Firmicutes,2483H@186801|Clostridia,42F0K@68295|Thermoanaerobacterales	186801|Clostridia	H	PFAM Phosphomethylpyrimidine kinase type-1	thiD	-	2.5.1.3,2.7.1.35,2.7.1.49,2.7.4.7	ko:K00868,ko:K00941,ko:K14153	ko00730,ko00750,ko01100,map00730,map00750,map01100	M00127	R00174,R01909,R02493,R03223,R03471,R04509,R10712	RC00002,RC00017,RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000	-	-	-	Phos_pyr_kin
WP_211292744.1	515635.Dtur_0389	1.92e-139	406.0	COG1063@1|root,COG1063@2|Bacteria	2|Bacteria	E	alcohol dehydrogenase	-	-	1.1.1.103,1.1.1.14	ko:K00008,ko:K00060	ko00040,ko00051,ko00260,ko01100,map00040,map00051,map00260,map01100	M00014	R00875,R01465,R01896	RC00085,RC00102,RC00525	ko00000,ko00001,ko00002,ko01000	-	-	-	ADH_N,ADH_zinc_N
WP_231282458.1	403833.Pmob_1309	1.51e-27	108.0	COG5464@1|root,COG5464@2|Bacteria,2GDJR@200918|Thermotogae	200918|Thermotogae	S	Putative transposase, YhgA-like	-	-	-	-	-	-	-	-	-	-	-	-	Transposase_31
WP_231282473.1	403833.Pmob_0264	1.86e-112	324.0	COG0410@1|root,COG0410@2|Bacteria,2GCPJ@200918|Thermotogae	200918|Thermotogae	E	PFAM ABC transporter	-	-	-	ko:K01996	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran
WP_231282476.1	403833.Pmob_0682	2.53e-62	196.0	COG1484@1|root,COG1484@2|Bacteria,2GD5M@200918|Thermotogae	200918|Thermotogae	L	PFAM IstB domain protein ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	IstB_IS21
WP_231282496.1	403833.Pmob_1186	2.93e-203	563.0	COG1131@1|root,COG1131@2|Bacteria,2GC32@200918|Thermotogae	200918|Thermotogae	V	PFAM ABC transporter related	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_233186668.1	403833.Pmob_0981	1.25e-44	145.0	2DG7P@1|root,2ZUUE@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_233186697.1	403833.Pmob_1397	1.19e-234	649.0	COG1377@1|root,COG1377@2|Bacteria,2GBZP@200918|Thermotogae	200918|Thermotogae	N	Required for formation of the rod structure in the basal body of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin	flhB	-	-	ko:K02401	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2	-	-	Bac_export_2
WP_233187753.1	403833.Pmob_0981	1.25e-44	145.0	2DG7P@1|root,2ZUUE@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_245855423.1	403833.Pmob_1394	4.69e-117	339.0	COG1338@1|root,COG1338@2|Bacteria,2GCP1@200918|Thermotogae	200918|Thermotogae	N	Plays a role in the flagellum-specific transport system	fliP	-	-	ko:K02419	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2	-	-	FliP
WP_245855442.1	403833.Pmob_0362	1.12e-27	100.0	COG0267@1|root,COG0267@2|Bacteria,2GDKK@200918|Thermotogae	200918|Thermotogae	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
WP_245855474.1	403833.Pmob_0039	2.77e-196	548.0	COG0609@1|root,COG0609@2|Bacteria,2GCSM@200918|Thermotogae	200918|Thermotogae	P	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	-	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
WP_245855477.1	403833.Pmob_0236	4.6e-163	459.0	COG1173@1|root,COG1173@2|Bacteria,2GDX8@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1
WP_245855478.1	403833.Pmob_0844	9.74e-205	568.0	COG1702@1|root,COG1702@2|Bacteria,2GCCK@200918|Thermotogae	200918|Thermotogae	T	PFAM PhoH family protein	-	-	-	ko:K06217	-	-	-	-	ko00000	-	-	-	PhoH
WP_245855500.1	403833.Pmob_0922	2.61e-193	539.0	COG1172@1|root,COG1172@2|Bacteria,2GC5N@200918|Thermotogae	200918|Thermotogae	G	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K10440	ko02010,map02010	M00212	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	-	BPD_transp_2
WP_245857132.1	403833.Pmob_0918	4.55e-180	503.0	COG1079@1|root,COG1079@2|Bacteria,2GD2G@200918|Thermotogae	200918|Thermotogae	S	PFAM Branched-chain amino acid transport system permease component	-	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
WP_245857140.1	403833.Pmob_1128	5.93e-202	560.0	COG1732@1|root,COG1732@2|Bacteria,2GDUN@200918|Thermotogae	2|Bacteria	M	of ABC-type glycine betaine transport system	-	-	-	ko:K05845	ko02010,map02010	M00209	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.12	-	-	OpuAC
WP_245857141.1	403833.Pmob_1128	3.6e-117	345.0	COG1732@1|root,COG1732@2|Bacteria,2GDUN@200918|Thermotogae	2|Bacteria	M	of ABC-type glycine betaine transport system	-	-	-	ko:K05845	ko02010,map02010	M00209	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.12	-	-	OpuAC
WP_245857148.1	403833.Pmob_1900	0.0	1382.0	COG0493@1|root,COG0543@1|root,COG0493@2|Bacteria,COG0543@2|Bacteria,2GC2N@200918|Thermotogae	200918|Thermotogae	C	Pyridine nucleotide-disulphide oxidoreductase	-	-	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4_20,Pyr_redox_2
WP_245857149.1	403833.Pmob_1930	3.68e-177	496.0	COG0581@1|root,COG0581@2|Bacteria,2GC0Y@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02038	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	BPD_transp_1
WP_245857151.1	403833.Pmob_1909	4.83e-138	391.0	COG0127@1|root,COG0127@2|Bacteria,2GCX8@200918|Thermotogae	200918|Thermotogae	F	Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA RNA and avoiding chromosomal lesions	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009141,GO:0009143,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0047429,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	3.6.1.66	ko:K02428	ko00230,map00230	-	R00426,R00720,R01855,R02100,R02720,R03531	RC00002	ko00000,ko00001,ko01000	-	-	-	Ham1p_like
WP_245857152.1	443254.Marpi_0805	1.39e-11	60.1	29XCW@1|root,30J2T@2|Bacteria,2GDNK@200918|Thermotogae	200918|Thermotogae	S	Protein of unknown function (DUF2905)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2905
WP_245857163.1	403833.Pmob_0367	1.64e-204	568.0	COG1131@1|root,COG1131@2|Bacteria,2GE0D@200918|Thermotogae	200918|Thermotogae	P	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_245857165.1	403833.Pmob_0362	3.22e-27	99.0	COG0267@1|root,COG0267@2|Bacteria,2GDKK@200918|Thermotogae	200918|Thermotogae	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
WP_245857166.1	403833.Pmob_1324	4.11e-249	684.0	COG0444@1|root,COG0444@2|Bacteria,2GC9Q@200918|Thermotogae	200918|Thermotogae	P	Belongs to the ABC transporter superfamily	-	-	-	ko:K02031	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	ABC_tran,oligo_HPY
WP_245857169.1	403833.Pmob_1250	5.99e-83	258.0	COG5464@1|root,COG5464@2|Bacteria	2|Bacteria	S	double-stranded DNA endodeoxyribonuclease activity	-	-	-	-	-	-	-	-	-	-	-	-	DUF4351,Transposase_31
WP_245857170.1	403833.Pmob_1244	1.35e-289	795.0	COG1349@1|root,COG2865@1|root,COG1349@2|Bacteria,COG2865@2|Bacteria,2GE55@200918|Thermotogae	200918|Thermotogae	K	Transcriptional regulator	-	-	3.6.4.12	ko:K03655	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AlbA_2,HATPase_c_4
WP_245857173.1	403833.Pmob_1832	3.66e-82	244.0	COG1406@1|root,COG1406@2|Bacteria,2GDD6@200918|Thermotogae	200918|Thermotogae	N	PFAM CheC domain protein	-	-	-	ko:K03409	ko02030,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	CheX
WP_245857174.1	403833.Pmob_1502	3.61e-149	422.0	COG2813@1|root,COG2813@2|Bacteria,2GCGN@200918|Thermotogae	200918|Thermotogae	J	PFAM methyltransferase small	-	-	-	-	-	-	-	-	-	-	-	-	MTS
WP_245857175.1	403833.Pmob_1529	1.55e-95	294.0	COG1132@1|root,COG1132@2|Bacteria,2GC1S@200918|Thermotogae	200918|Thermotogae	P	PFAM ABC transporter transmembrane region	-	-	-	ko:K06148	-	-	-	-	ko00000,ko02000	3.A.1	-	-	ABC_membrane,ABC_tran
WP_245857180.1	403833.Pmob_1247	2.16e-86	265.0	COG5464@1|root,COG5464@2|Bacteria,2GDJR@200918|Thermotogae	200918|Thermotogae	S	Putative transposase, YhgA-like	-	-	-	-	-	-	-	-	-	-	-	-	Transposase_31
WP_245857192.1	403833.Pmob_0153	2.83e-171	479.0	COG0796@1|root,COG0796@2|Bacteria,2GD4E@200918|Thermotogae	200918|Thermotogae	M	Provides the (R)-glutamate required for cell wall biosynthesis	murI	-	5.1.1.3	ko:K01776	ko00471,ko01100,map00471,map01100	-	R00260	RC00302	ko00000,ko00001,ko01000,ko01011	-	-	-	Asp_Glu_race
WP_245857193.1	403833.Pmob_0164	2.73e-76	229.0	COG1978@1|root,COG1978@2|Bacteria,2GE64@200918|Thermotogae	200918|Thermotogae	S	Ribonuclease H-like	-	-	-	ko:K09776	-	-	-	-	ko00000	-	-	-	RNaseH_like
WP_245857194.1	443254.Marpi_0567	1.59e-145	421.0	COG1527@1|root,COG1527@2|Bacteria,2GDDM@200918|Thermotogae	200918|Thermotogae	C	ATP synthase (C/AC39) subunit	-	-	-	ko:K02119	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	vATP-synt_AC39
WP_245857195.1	403833.Pmob_0219	7.78e-297	811.0	COG0015@1|root,COG0015@2|Bacteria,2GBXH@200918|Thermotogae	200918|Thermotogae	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	purB	GO:0003674,GO:0003824,GO:0004018,GO:0006139,GO:0006163,GO:0006164,GO:0006167,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016829,GO:0016840,GO:0016842,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044208,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046033,GO:0046390,GO:0046483,GO:0055086,GO:0070626,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.3.2.2	ko:K01756	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048,M00049	R01083,R04559	RC00379,RC00444,RC00445	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM1095	ADSL_C,Lyase_1
WP_245857207.1	403833.Pmob_1250	9.33e-16	76.6	COG5464@1|root,COG5464@2|Bacteria	2|Bacteria	S	double-stranded DNA endodeoxyribonuclease activity	-	-	-	-	-	-	-	-	-	-	-	-	DUF4351,Transposase_31
