#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_014297295.1	443254.Marpi_1843	1.7e-160	449.0	COG1655@1|root,COG1655@2|Bacteria,2GDJ1@200918|Thermotogae	200918|Thermotogae	S	protein conserved in bacteria	-	-	-	ko:K09766	-	-	-	-	ko00000	-	-	-	DUF2225
WP_014297296.1	443254.Marpi_1844	0.0	1285.0	COG3584@1|root,COG4942@1|root,COG3584@2|Bacteria,COG4942@2|Bacteria,2GC6G@200918|Thermotogae	200918|Thermotogae	D	3D domain	-	-	-	-	-	-	-	-	-	-	-	-	3D,LysM,Peptidase_M23
WP_014297297.1	443254.Marpi_1845	5.2e-108	311.0	COG1959@1|root,COG1959@2|Bacteria,2GDBB@200918|Thermotogae	200918|Thermotogae	K	transcriptional regulator	-	-	-	ko:K13643	-	-	-	-	ko00000,ko03000	-	-	-	Rrf2
WP_014297298.1	443254.Marpi_1846	5.77e-268	733.0	COG0482@1|root,COG0482@2|Bacteria,2GCIG@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34	mnmA	-	2.8.1.13	ko:K00566	ko04122,map04122	-	R08700	RC02313,RC02315	ko00000,ko00001,ko01000,ko03016	-	-	-	tRNA_Me_trans
WP_014297299.1	443254.Marpi_1847	6.05e-113	324.0	COG0669@1|root,COG0669@2|Bacteria,2GD05@200918|Thermotogae	200918|Thermotogae	F	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate	coaD	-	2.7.7.3	ko:K00954	ko00770,ko01100,map00770,map01100	M00120	R03035	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like
WP_014297300.1	443254.Marpi_1848	8.15e-136	385.0	COG0264@1|root,COG0264@2|Bacteria,2GCGY@200918|Thermotogae	200918|Thermotogae	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome	tsf	GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02357	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EF_TS
WP_014297301.1	443254.Marpi_1849	7.73e-164	458.0	COG0528@1|root,COG0528@2|Bacteria,2GCAB@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the reversible phosphorylation of UMP to UDP	pyrH	-	2.7.4.22	ko:K09903	ko00240,ko01100,map00240,map01100	-	R00158	RC00002	ko00000,ko00001,ko01000	-	-	-	AA_kinase
WP_014297302.1	443254.Marpi_1850	1.47e-304	831.0	COG0148@1|root,COG0148@2|Bacteria,2GC8K@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis	eno	-	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147	-	-	-	Enolase_C,Enolase_N
WP_014297304.1	443254.Marpi_1852	2.51e-236	650.0	COG1363@1|root,COG1363@2|Bacteria,2GCD5@200918|Thermotogae	200918|Thermotogae	G	peptidase M42 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M42
WP_014297305.1	443254.Marpi_1853	2.46e-248	681.0	COG1363@1|root,COG1363@2|Bacteria,2GC7V@200918|Thermotogae	200918|Thermotogae	G	PFAM peptidase M42 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M42
WP_014297306.1	443254.Marpi_1854	2.75e-245	674.0	COG1363@1|root,COG1363@2|Bacteria,2GCIW@200918|Thermotogae	200918|Thermotogae	C	peptidase M42 family protein	-	-	3.2.1.4	ko:K01179	ko00500,ko01100,map00500,map01100	-	R06200,R11307,R11308	-	ko00000,ko00001,ko01000	-	GH5,GH9	-	Peptidase_M42
WP_014297307.1	443254.Marpi_1855	4.36e-142	401.0	COG0850@1|root,COG0850@2|Bacteria,2GDD3@200918|Thermotogae	200918|Thermotogae	D	Cell division inhibitor that blocks the formation of polar Z ring septums. Rapidly oscillates between the poles of the cell to destabilize FtsZ filaments that have formed before they mature into polar Z rings. Prevents FtsZ polymerization	minC	-	-	ko:K03610	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	MinC_C
WP_014297308.1	443254.Marpi_1856	0.0	1073.0	COG1884@1|root,COG1884@2|Bacteria,2GBZM@200918|Thermotogae	200918|Thermotogae	I	PFAM Methylmalonyl-CoA mutase	-	-	5.4.99.2	ko:K01848	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,map00280,map00630,map00640,map00720,map01100,map01120,map01200	M00375,M00376,M00741	R00833	RC00395	ko00000,ko00001,ko00002,ko01000	-	-	-	MM_CoA_mutase
WP_014297309.1	443254.Marpi_1857	2.66e-88	259.0	COG2185@1|root,COG2185@2|Bacteria,2GD2V@200918|Thermotogae	200918|Thermotogae	I	PFAM cobalamin B12-binding domain protein	-	-	5.4.99.2	ko:K01849	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,map00280,map00630,map00640,map00720,map01100,map01120,map01200	M00375,M00376,M00741	R00833	RC00395	ko00000,ko00001,ko00002,ko01000	-	-	-	B12-binding
WP_014297310.1	443254.Marpi_1858	2.46e-199	555.0	COG1703@1|root,COG1703@2|Bacteria,2GCU4@200918|Thermotogae	200918|Thermotogae	E	LAO AO transport system ATPase	-	-	-	ko:K07588	-	-	-	-	ko00000,ko01000	-	-	-	ArgK
WP_014297311.1	443254.Marpi_1859	3.24e-89	261.0	COG0346@1|root,COG0346@2|Bacteria,2GD4G@200918|Thermotogae	200918|Thermotogae	E	PFAM Glyoxalase bleomycin resistance protein dioxygenase	-	-	5.1.99.1	ko:K05606	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,map00280,map00630,map00640,map00720,map01100,map01120,map01200	M00373,M00375,M00376,M00741	R02765,R09979	RC00780,RC02739	ko00000,ko00001,ko00002,ko01000	-	-	-	Glyoxalase_4
WP_014297312.1	443254.Marpi_1860	0.0	1015.0	COG4799@1|root,COG4799@2|Bacteria,2GCPG@200918|Thermotogae	200918|Thermotogae	I	PFAM carboxyl transferase	-	-	-	-	-	-	-	-	-	-	-	iLJ478.TM0716	Carboxyl_trans
WP_014297314.1	443254.Marpi_1862	1.69e-62	194.0	COG4770@1|root,COG4770@2|Bacteria,2GDEG@200918|Thermotogae	200918|Thermotogae	I	PFAM biotin lipoyl attachment domain-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_lipoyl
WP_014297316.1	443254.Marpi_1864	2.59e-172	481.0	COG1028@1|root,COG1028@2|Bacteria,2GDWV@200918|Thermotogae	200918|Thermotogae	IQ	Enoyl-(Acyl carrier protein) reductase	-	-	1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
WP_014297317.1	443254.Marpi_1865	0.0	1892.0	COG0060@1|root,COG0060@2|Bacteria,2GC5I@200918|Thermotogae	200918|Thermotogae	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)	ileS	-	6.1.1.5	ko:K01870	ko00970,map00970	M00359,M00360	R03656	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1,zf-FPG_IleRS
WP_014297318.1	443254.Marpi_1866	7.43e-77	229.0	COG0784@1|root,COG0784@2|Bacteria,2GEHS@200918|Thermotogae	200918|Thermotogae	T	PFAM response regulator receiver	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg
WP_014297319.1	443254.Marpi_1867	0.0	1803.0	COG2203@1|root,COG5000@1|root,COG2203@2|Bacteria,COG5000@2|Bacteria,2GCCB@200918|Thermotogae	200918|Thermotogae	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	GAF,GAF_2,HATPase_c,HisKA,PAS,PAS_4
WP_014297320.1	443254.Marpi_1868	1.68e-192	535.0	COG1284@1|root,COG1284@2|Bacteria,2GCBB@200918|Thermotogae	2|Bacteria	S	protein conserved in bacteria (DUF2179)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
WP_014297321.1	443254.Marpi_1869	1E-288	789.0	COG0301@1|root,COG0301@2|Bacteria,2GC7N@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS	thiI	-	2.8.1.4	ko:K03151	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07461	-	ko00000,ko00001,ko01000,ko03016	-	-	-	THUMP,ThiI
WP_014297322.1	443254.Marpi_1870	2.58e-179	499.0	COG0204@1|root,COG0204@2|Bacteria,2GCWB@200918|Thermotogae	200918|Thermotogae	I	Belongs to the 1-acyl-sn-glycerol-3-phosphate acyltransferase family	-	-	2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransferase
WP_014297323.1	443254.Marpi_1871	5.61e-121	346.0	COG1259@1|root,COG1259@2|Bacteria,2GD3Y@200918|Thermotogae	200918|Thermotogae	S	PFAM Uncharacterised ACR, COG1259	-	-	-	ko:K08999	-	-	-	-	ko00000	-	-	-	DNase-RNase
WP_014297324.1	443254.Marpi_1872	7.5e-201	556.0	COG0142@1|root,COG0142@2|Bacteria,2GD2F@200918|Thermotogae	200918|Thermotogae	H	Belongs to the FPP GGPP synthase family	-	-	2.5.1.1,2.5.1.10,2.5.1.29	ko:K13787,ko:K13789	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00364,M00365,M00366	R01658,R02003,R02061	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	polyprenyl_synt
WP_014297325.1	443254.Marpi_1873	0.0	1639.0	COG1075@1|root,COG1075@2|Bacteria,2GCN6@200918|Thermotogae	200918|Thermotogae	S	acetyltransferases and hydrolases with the alpha beta hydrolase fold	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014297326.1	443254.Marpi_1874	5.16e-229	640.0	295ET@1|root,2ZSSK@2|Bacteria	2|Bacteria	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014297327.1	443254.Marpi_1876	1.86e-211	584.0	COG0682@1|root,COG0682@2|Bacteria,2GCFV@200918|Thermotogae	200918|Thermotogae	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins	lgt	-	-	ko:K13292	-	-	-	-	ko00000,ko01000	-	-	-	LGT
WP_014297328.1	443254.Marpi_1877	7.98e-86	252.0	COG1917@1|root,COG1917@2|Bacteria,2GD90@200918|Thermotogae	200918|Thermotogae	S	Cupin 2, conserved barrel domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2
WP_014297329.1	443254.Marpi_1878	2.92e-183	509.0	COG0084@1|root,COG0084@2|Bacteria,2GCIK@200918|Thermotogae	200918|Thermotogae	L	Hydrolase, TatD family	-	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase
WP_014297330.1	443254.Marpi_1879	0.0	901.0	COG0174@1|root,COG0174@2|Bacteria,2GCF2@200918|Thermotogae	200918|Thermotogae	E	PFAM Glutamine synthetase, catalytic	-	-	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	Gln-synt_C,Gln-synt_N
WP_014297331.1	443254.Marpi_1880	3.52e-234	647.0	COG0663@1|root,COG1209@1|root,COG0663@2|Bacteria,COG1209@2|Bacteria,2GC9V@200918|Thermotogae	200918|Thermotogae	M	PFAM Nucleotidyl transferase	-	-	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Hexapep,NTP_transferase
WP_014297332.1	443254.Marpi_1881	6.92e-187	518.0	COG0483@1|root,COG0483@2|Bacteria,2GD4N@200918|Thermotogae	200918|Thermotogae	G	PFAM Inositol monophosphatase	-	GO:0003674,GO:0003824,GO:0005975,GO:0006020,GO:0006066,GO:0006793,GO:0006796,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008934,GO:0009056,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019637,GO:0019751,GO:0023052,GO:0042578,GO:0043647,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044282,GO:0046164,GO:0046174,GO:0046434,GO:0046838,GO:0046855,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0052745,GO:0052834,GO:0065007,GO:0071545,GO:0071704,GO:1901575,GO:1901615,GO:1901616	3.1.3.25	ko:K01092	ko00521,ko00562,ko01100,ko04070,map00521,map00562,map01100,map04070	M00131	R01185,R01186,R01187	RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	Inositol_P
WP_014297333.1	443254.Marpi_1882	0.0	1191.0	COG1032@1|root,COG1032@2|Bacteria,2GCF5@200918|Thermotogae	200918|Thermotogae	C	Radical SAM	-	-	-	-	-	-	-	-	-	-	-	-	Radical_SAM
WP_014297334.1	443254.Marpi_1883	1.45e-259	712.0	COG0683@1|root,COG0683@2|Bacteria,2GCEV@200918|Thermotogae	200918|Thermotogae	E	PFAM Extracellular ligand-binding receptor	-	-	-	ko:K01999	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	iLJ478.TM1135	Peripla_BP_6
WP_014297335.1	443254.Marpi_1884	4.83e-202	561.0	COG0559@1|root,COG0559@2|Bacteria,2GC1K@200918|Thermotogae	200918|Thermotogae	E	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K01997	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2
WP_014297336.1	443254.Marpi_1885	2.38e-251	691.0	COG4177@1|root,COG4177@2|Bacteria,2GCKI@200918|Thermotogae	200918|Thermotogae	E	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K01998	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2
WP_014297337.1	443254.Marpi_1886	1.84e-200	555.0	COG0411@1|root,COG0411@2|Bacteria,2GC27@200918|Thermotogae	200918|Thermotogae	E	PFAM ABC transporter	-	-	-	ko:K01995	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran,BCA_ABC_TP_C
WP_014297338.1	443254.Marpi_1887	3.66e-168	470.0	COG0410@1|root,COG0410@2|Bacteria,2GCPJ@200918|Thermotogae	200918|Thermotogae	E	PFAM ABC transporter	-	-	-	ko:K01996	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran
WP_014297339.1	443254.Marpi_1888	1.18e-103	300.0	COG4708@1|root,COG4708@2|Bacteria,2GE32@200918|Thermotogae	200918|Thermotogae	S	QueT transporter	-	-	-	-	-	-	-	-	-	-	-	-	QueT
WP_014297341.1	443254.Marpi_1890	0.0	900.0	COG0305@1|root,COG0305@2|Bacteria,2GC55@200918|Thermotogae	200918|Thermotogae	L	Participates in initiation and elongation during chromosome replication	-	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C
WP_014297342.1	443254.Marpi_1891	0.0	1422.0	COG0557@1|root,COG0557@2|Bacteria,2GC0U@200918|Thermotogae	200918|Thermotogae	J	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs	rnr	-	-	ko:K12573	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03016,ko03019	-	-	-	OB_RNB,RNB,S1
WP_014297343.1	443254.Marpi_1892	8.17e-119	339.0	COG1528@1|root,COG1528@2|Bacteria,2GD4M@200918|Thermotogae	200918|Thermotogae	P	Iron-storage protein	-	-	1.16.3.2	ko:K02217	-	-	-	-	ko00000,ko01000	-	-	-	Ferritin
WP_014297345.1	443254.Marpi_1894	0.0	1174.0	COG3383@1|root,COG4624@1|root,COG3383@2|Bacteria,COG4624@2|Bacteria,2GCKS@200918|Thermotogae	200918|Thermotogae	C	iron hydrogenase, small subunit	-	-	1.6.5.3	ko:K00336	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	Fe_hyd_SSU,Fe_hyd_lg_C,Fer2_4,Fer4,Fer4_7,Fer4_9,NADH-G_4Fe-4S_3
WP_014297346.1	443254.Marpi_1895	0.0	1166.0	COG1894@1|root,COG1894@2|Bacteria,2GBXI@200918|Thermotogae	200918|Thermotogae	C	Respiratory-chain NADH dehydrogenase domain, 51 kDa subunit	-	-	1.12.1.3,1.6.5.3	ko:K00335,ko:K18331	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	2Fe-2S_thioredx,Complex1_51K,Fer4,NADH_4Fe-4S,SLBB
WP_014297347.1	443254.Marpi_1896	5.37e-88	258.0	COG3411@1|root,COG3411@2|Bacteria,2GD59@200918|Thermotogae	200918|Thermotogae	C	Ferredoxin	-	-	1.12.1.3	ko:K17992	-	-	-	-	ko00000,ko01000	-	-	-	2Fe-2S_thioredx
WP_014297348.1	443254.Marpi_1897	3.62e-116	332.0	COG1905@1|root,COG1905@2|Bacteria,2GCVU@200918|Thermotogae	200918|Thermotogae	C	PFAM NADH dehydrogenase (ubiquinone) 24 kDa subunit	-	-	1.12.1.3,1.6.5.3	ko:K00334,ko:K18330	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	2Fe-2S_thioredx
WP_014297349.1	443254.Marpi_1898	3.48e-58	180.0	2C6YY@1|root,33FAT@2|Bacteria,2GDNP@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014297350.1	443254.Marpi_1899	1.68e-55	173.0	COG0234@1|root,COG0234@2|Bacteria,2GD7H@200918|Thermotogae	200918|Thermotogae	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter	groS	GO:0003674,GO:0005488,GO:0005515,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008150,GO:0009987,GO:0010033,GO:0035966,GO:0042221,GO:0043167,GO:0043169,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0061077	-	ko:K04078	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	Cpn10
WP_014297351.1	443254.Marpi_1900	0.0	1004.0	COG0459@1|root,COG0459@2|Bacteria,2GC7G@200918|Thermotogae	200918|Thermotogae	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016465,GO:0032991,GO:0044183,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051082,GO:0061077,GO:0101031,GO:1990220	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1
WP_014297352.1	443254.Marpi_1901	0.0	899.0	COG0624@1|root,COG0624@2|Bacteria,2GCJE@200918|Thermotogae	200918|Thermotogae	E	PFAM Peptidase family M20 M25 M40	-	-	3.5.1.18	ko:K01439	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230	M00016	R02734	RC00064,RC00090	ko00000,ko00001,ko00002,ko01000	-	-	-	M20_dimer,Peptidase_M20,Peptidase_M28
WP_014297353.1	443254.Marpi_1902	0.0	939.0	COG1288@1|root,COG1288@2|Bacteria,2GD7G@200918|Thermotogae	200918|Thermotogae	S	C4-dicarboxylate anaerobic carrier	-	-	-	-	-	-	-	-	-	-	-	-	DcuC
WP_014297354.1	443254.Marpi_1903	1.13e-126	363.0	COG0172@1|root,COG0172@2|Bacteria,2GEH5@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014297355.1	443254.Marpi_1904	0.0	2048.0	COG0419@1|root,COG0419@2|Bacteria	2|Bacteria	L	ATPase involved in DNA repair	-	-	-	ko:K02057,ko:K03546,ko:K10110,ko:K19171	ko02010,map02010	M00194,M00221	-	-	ko00000,ko00001,ko00002,ko02000,ko02048,ko03400	3.A.1.1.1,3.A.1.1.22,3.A.1.2	-	-	AAA_11,AAA_12,AAA_15,AAA_23,BPD_transp_2,DUF3732,MukB
WP_014297356.1	443254.Marpi_1905	1.24e-155	437.0	COG1843@1|root,COG1843@2|Bacteria,2GCZW@200918|Thermotogae	200918|Thermotogae	N	Required for flagellar hook formation. May act as a scaffolding protein	-	-	-	ko:K02389	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FLgD_tudor,FlgD,FlgD_ig
WP_014297357.1	443254.Marpi_1906	0.0	1710.0	COG1749@1|root,COG1749@2|Bacteria,2GC8P@200918|Thermotogae	200918|Thermotogae	N	basal body rod protein	-	-	-	ko:K02390	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FlaE,Flg_bb_rod,Flg_bbr_C
WP_014297358.1	443254.Marpi_1907	2.24e-41	135.0	COG1582@1|root,COG1582@2|Bacteria,2GDM7@200918|Thermotogae	200918|Thermotogae	N	PFAM flagellar FlbD family protein	-	-	-	ko:K02385	-	-	-	-	ko00000,ko02035	-	-	-	FlbD
WP_014297359.1	443254.Marpi_1908	8.22e-171	478.0	COG1291@1|root,COG1291@2|Bacteria,2GCSW@200918|Thermotogae	200918|Thermotogae	N	PFAM MotA TolQ ExbB proton channel	-	-	-	ko:K02556	ko02020,ko02030,ko02040,map02020,map02030,map02040	-	-	-	ko00000,ko00001,ko02000,ko02035	1.A.30.1	-	-	MotA_ExbB
WP_014297360.1	443254.Marpi_1910	1.3e-94	279.0	COG1580@1|root,COG1580@2|Bacteria,2GD1I@200918|Thermotogae	200918|Thermotogae	N	Controls the rotational direction of flagella during chemotaxis	-	-	-	ko:K02415	-	-	-	-	ko00000,ko02035	-	-	-	FliL
WP_014297361.1	443254.Marpi_1911	1.25e-240	662.0	COG1868@1|root,COG1868@2|Bacteria,2GC39@200918|Thermotogae	200918|Thermotogae	N	flagellar motor switch protein FliM	fliM	GO:0006935,GO:0008150,GO:0009605,GO:0040011,GO:0042221,GO:0042330,GO:0050896,GO:0050918	-	ko:K02416	ko02030,ko02040,map02030,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FliM,FliMN_C
WP_014297362.1	443254.Marpi_1912	1.66e-253	704.0	COG1776@1|root,COG1886@1|root,COG1776@2|Bacteria,COG1886@2|Bacteria,2GCKJ@200918|Thermotogae	200918|Thermotogae	N	Flagellar motor switch protein FliN	-	-	-	ko:K02417	ko02030,ko02040,map02030,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2,3.A.6.3	-	-	CheC,FliMN_C
WP_014297363.1	443254.Marpi_1913	3.05e-146	412.0	28ZNF@1|root,2ZMDN@2|Bacteria,2GEFH@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014297364.1	443254.Marpi_1914	1.23e-171	479.0	COG0491@1|root,COG0491@2|Bacteria,2GDKA@200918|Thermotogae	200918|Thermotogae	S	beta-lactamase domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B
WP_014297366.1	443254.Marpi_1916	0.0	1220.0	COG1132@1|root,COG1132@2|Bacteria,2GC2A@200918|Thermotogae	200918|Thermotogae	V	PFAM ABC transporter transmembrane region	-	-	-	ko:K18890	ko02010,map02010	M00707	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.106.13,3.A.1.106.5	-	-	ABC_membrane,ABC_tran
WP_014297367.1	443254.Marpi_1917	5.24e-167	466.0	COG0500@1|root,COG2226@2|Bacteria,2GEE8@200918|Thermotogae	200918|Thermotogae	H	Methyltransferase required for the conversion of demethylmenaquinol (DMKH2) to menaquinol (MKH2)	menG	-	2.1.1.163,2.1.1.201	ko:K03183	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116,M00117	R04990,R04993,R06859,R08774,R09736	RC00003,RC01253,RC01662	ko00000,ko00001,ko00002,ko01000	-	-	-	Ubie_methyltran
WP_014297368.1	443254.Marpi_1918	2.74e-266	730.0	COG0477@1|root,COG2814@2|Bacteria,2GE29@200918|Thermotogae	200918|Thermotogae	EGP	Major facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_014297369.1	443254.Marpi_1919	1.44e-190	530.0	2DPCH@1|root,331HZ@2|Bacteria,2GDGU@200918|Thermotogae	200918|Thermotogae	S	Domain of unknown function (DUF4382)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4382
WP_014297370.1	443254.Marpi_1920	0.0	1006.0	COG0747@1|root,COG0747@2|Bacteria,2GC3X@200918|Thermotogae	200918|Thermotogae	E	PFAM extracellular solute-binding protein, family 5	-	-	-	ko:K02035	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	SBP_bac_5
